"Basis","Org_Code","Parent_Org","Org_Name","Standard_or_Item","Cancer_Type","Referral_Route_or_Stage","Treatment_Modality","Total","Within","After","Performance","Within_14_days","In_15_to_28_days","In_29_to_42_days","In_43_to_62_days","After_62_days","Within_31_days","In_32_to_38_days","In_39_to_48_days","In_49_to_62_days","In_63_to_76_days","In_77_to_90_days","In_91_to_104_days","After_104_days","In_15_to_16_days","In_17_to_21_days","In_22_to_28_days","After_28_days"
"Provider","Total","England","Total","62D","Haematological - Lymphoma","Breast Symptomatic","ALL MODALITIES",3,2,1,0.666666,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"Provider","Total","England","Total","62D","Lung","Screening","ALL MODALITIES",334,140,194,0.419161,0,0,0,0,194,6,10,39,85,63,47,35,49,0,0,0,0
"Provider","Total","England","Total","62D","Breast","Screening","ALL MODALITIES",1360,958,402,0.704411,0,0,0,0,402,92,130,258,478,207,102,50,43,0,0,0,0
"Provider","Total","England","Total","62D","Haematological - Other (a)","Screening","ALL MODALITIES",2,1,1,0.5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"Provider","Total","England","Total","62D","Upper Gastrointestinal - Oesophagus & Stomach","Screening","ALL MODALITIES",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Provider","Total","England","Total","62D","Urological - Prostate","Screening","ALL MODALITIES",3,2,1,0.666666,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"Provider","Total","England","Total","62D","Other (a)","Screening","ALL MODALITIES",3,1,2,0.333333,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0
"Provider","Total","England","Total","62D","Urological - Other (a)","Screening","ALL MODALITIES",8,3,5,0.375,0,0,0,0,5,0,0,1,2,4,0,1,0,0,0,0,0
"Provider","Total","England","Total","62D","Gynaecological","Screening","ALL MODALITIES",23,18,5,0.782608,0,0,0,0,5,13,1,1,3,2,2,1,0,0,0,0,0
"Provider","Total","England","Total","62D","Haematological - Lymphoma","Screening","ALL MODALITIES",7,4,3,0.571428,0,0,0,0,3,1,0,1,2,1,2,0,0,0,0,0,0
"Provider","Total","England","Total","62D","Upper Gastrointestinal - Hepatobiliary","Screening","ALL MODALITIES",2,1,1,0.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"Provider","Total","England","Total","62D","Lower Gastrointestinal","Screening","ALL MODALITIES",351,140,211,0.39886,0,0,0,0,211,19,12,11,98,62,70,36,43,0,0,0,0
"Provider","Total","England","Total","62D","Head & Neck","Consultant Upgrade","ALL MODALITIES",326,249,77,0.763803,0,0,0,0,77,96,41,42,70,34,15,13,15,0,0,0,0
"Provider","Total","England","Total","62D","Skin","Consultant Upgrade","ALL MODALITIES",1181,1077,104,0.911939,0,0,0,0,104,772,101,92,112,34,27,18,25,0,0,0,0
"Provider","Total","England","Total","62D","Urological - Prostate","Consultant Upgrade","ALL MODALITIES",856,730,126,0.852803,0,0,0,0,126,487,65,72,106,43,24,24,35,0,0,0,0
"Provider","Total","England","Total","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",508,428,80,0.842519,0,0,0,0,80,251,46,61,70,28,13,9,30,0,0,0,0
"Provider","Total","England","Total","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",590,518,72,0.877966,0,0,0,0,72,377,46,40,55,24,16,11,21,0,0,0,0
"Provider","Total","England","Total","62D","Breast","Consultant Upgrade","ALL MODALITIES",469,409,60,0.872068,0,0,0,0,60,177,55,72,105,22,18,9,11,0,0,0,0
"Provider","Total","England","Total","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",814,562,252,0.690417,0,0,0,0,252,278,58,85,141,59,67,32,94,0,0,0,0
"Provider","Total","England","Total","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",383,312,71,0.814621,0,0,0,0,71,157,37,41,77,23,22,11,15,0,0,0,0
"Provider","Total","England","Total","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",921,761,160,0.826275,0,0,0,0,160,536,55,71,99,45,36,21,58,0,0,0,0
"Provider","Total","England","Total","62D","Haematological - Other (a)","Consultant Upgrade","ALL MODALITIES",511,482,29,0.943248,0,0,0,0,29,373,30,37,42,6,8,6,9,0,0,0,0
"Provider","Total","England","Total","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",884,735,149,0.831447,0,0,0,0,149,438,49,102,146,51,30,21,47,0,0,0,0
"Provider","Total","England","Total","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",410,328,82,0.8,0,0,0,0,82,136,32,68,92,29,18,18,17,0,0,0,0
"Provider","Total","England","Total","62D","Lung","Consultant Upgrade","ALL MODALITIES",2023,1386,637,0.685121,0,0,0,0,637,744,112,173,357,193,138,100,206,0,0,0,0
"Provider","Total","England","Total","Urgent Suspected Cancer referral","ALL CANCERS",,,259323,0,0,0,199190,0,0,0,0,0,0,0,0,0,0,0,0,16191,23259,13115,7568
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected head & neck cancer",,,27384,0,0,0,21271,0,0,0,0,0,0,0,0,0,0,0,0,1615,2263,1291,944
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected haematological malignancies (excluding acute leukaemia)",,,1686,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,64,94,43,23
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected sarcoma",,,1332,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,77,114,47,26
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected urological malignancies (excluding testicular)",,,21230,0,0,0,18522,0,0,0,0,0,0,0,0,0,0,0,0,831,1029,478,370
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected children's cancer",,,1084,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,66,92,60,30
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected upper gastrointestinal cancer",,,19316,0,0,0,16161,0,0,0,0,0,0,0,0,0,0,0,0,905,1201,597,452
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected skin cancer",,,67924,0,0,0,49923,0,0,0,0,0,0,0,0,0,0,0,0,5154,7139,3630,2078
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected lower gastrointestinal cancer",,,39473,0,0,0,33188,0,0,0,0,0,0,0,0,0,0,0,0,1702,2323,1389,871
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected lung cancer",,,5191,0,0,0,4713,0,0,0,0,0,0,0,0,0,0,0,0,173,188,74,43
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected breast cancer",,,43096,0,0,0,25730,0,0,0,0,0,0,0,0,0,0,0,0,3925,6787,4566,2088
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected other cancer",,,236,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,9
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected testicular cancer",,,833,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,34,26,10,8
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected cancer - non-specific symptoms",,,4356,0,0,0,3729,0,0,0,0,0,0,0,0,0,0,0,0,183,213,68,163
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected acute leukaemia",,,40,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected gynaecological cancer",,,25201,0,0,0,20762,0,0,0,0,0,0,0,0,0,0,0,0,1417,1741,834,447
"Provider","Total","England","Total","Urgent Suspected Cancer referral","Suspected brain/central nervous system tumours",,,941,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,38,39,23,15
"Provider","Total","England","Total","Urgent Breast Symptomatic referral","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","Exhibited (non-cancer) breast symptoms - cancer not initially suspected",,8453,0,0,0,5019,0,0,0,0,0,0,0,0,0,0,0,0,920,1230,802,482
"Commissioner","97T","England","SOUTH EAST - H&J COMMISSIONING HUB","FDS","ALL CANCERS","ALL ROUTES",,26,17,9,0.653846,7,10,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QT1","Midlands","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4375,3499,876,0.799771,1909,1590,432,246,198,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QJM","Midlands","NHS LINCOLNSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,3544,2637,907,0.744074,1031,1606,463,288,156,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","D7T5G","East Of England","NHS ESSEX INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,9857,7079,2778,0.718169,3396,3683,1229,894,655,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QF7","North East And Yorkshire","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,5381,4277,1104,0.794833,2240,2037,604,322,178,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","76A","England","NORTH EAST AND YORKSHIRE - H&J COMMISSIONING HUB","FDS","ALL CANCERS","ALL ROUTES",,38,25,13,0.657894,10,15,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","UNKNOWN","England","UNKNOWN","FDS","ALL CANCERS","ALL ROUTES",,727,574,153,0.789546,329,245,65,56,32,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","14T","England","SOUTH WEST - H&J COMMISSIONING HUB","FDS","ALL CANCERS","ALL ROUTES",,18,16,2,0.888888,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","S1Y5D","East Of England","NHS CENTRAL EAST INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,12478,9828,2650,0.787626,5709,4119,1320,759,571,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QK1","Midlands","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4625,3389,1236,0.732756,1983,1406,671,391,174,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QKK","London","NHS SOUTH EAST LONDON INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,9238,7578,1660,0.820307,4763,2815,828,526,306,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QWU","Midlands","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4594,3942,652,0.858075,2717,1225,323,205,124,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QGH","Midlands","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,3408,2822,586,0.828051,1601,1221,252,183,151,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","S0E4D","South East","NHS THAMES VALLEY INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,9737,8143,1594,0.836294,5364,2779,835,491,268,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QRL","South East","NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,8566,6696,1870,0.781695,2973,3723,947,503,420,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","Z9B2Z","London","NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,16692,13693,2999,0.820333,7449,6244,1499,993,507,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QOQ","North East And Yorkshire","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,7090,5209,1881,0.734696,2711,2498,942,553,386,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","T6Y0W","East Of England","NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,8748,6683,2065,0.763946,3283,3400,882,593,590,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QJK","South West","NHS DEVON INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,7287,5356,1931,0.735007,3233,2123,728,840,363,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","32T","England","NORTH WEST - H&J COMMISSIONING HUB","FDS","ALL CANCERS","ALL ROUTES",,24,14,10,0.583333,8,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QVV","South West","NHS DORSET INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4055,3072,983,0.757583,1375,1697,567,234,182,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QOC","Midlands","NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,2918,2434,484,0.834132,1567,867,209,175,100,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QOX","South West","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,3981,2975,1006,0.747299,1525,1450,524,283,199,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QYG","North West","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,13177,10395,2782,0.788874,5739,4656,1437,841,504,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","S9B9J","South East","NHS SURREY AND SUSSEX INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,16645,13530,3115,0.812856,7607,5923,1653,914,548,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","13Q","England","NATIONAL COMMISSIONING HUB 1","FDS","ALL CANCERS","ALL ROUTES",,235,203,32,0.863829,136,67,24,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","14M","England","LONDON - H&J COMMISSIONING HUB","FDS","ALL CANCERS","ALL ROUTES",,7,3,4,0.428571,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QSL","South West","NHS SOMERSET INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,2889,2249,640,0.77847,931,1318,379,151,110,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QPM","Midlands","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,3074,2431,643,0.790826,1102,1329,340,178,125,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QWO","North East And Yorkshire","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,11191,9187,2004,0.820927,5909,3278,1140,596,268,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QMF","London","NHS NORTH EAST LONDON INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,7269,5744,1525,0.790204,3855,1889,711,491,323,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QNC","Midlands","NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,5780,4438,1342,0.76782,2994,1444,526,448,368,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QHL","Midlands","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4850,4124,726,0.850309,3133,991,298,257,171,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QJ2","Midlands","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4629,3531,1098,0.762799,2056,1475,461,348,289,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","14R","England","EAST OF ENGLAND - H&J COMMISSIONING HUB","FDS","ALL CANCERS","ALL ROUTES",,23,12,11,0.521739,4,8,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QUA","Midlands","NHS BLACK COUNTRY INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4103,3372,731,0.821837,2142,1230,316,215,200,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QUY","South West","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,4388,3531,857,0.804694,1821,1710,388,240,229,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","14Q","England","MIDLANDS - H&J COMMISSIONING HUB","FDS","ALL CANCERS","ALL ROUTES",,54,34,20,0.629629,14,20,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QT6","South West","NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,3570,2847,723,0.797478,1751,1096,348,245,130,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QHM","North East And Yorkshire","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,13129,9755,3374,0.743011,5298,4457,1704,1117,553,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QOP","North West","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,14086,11536,2550,0.818969,6948,4588,1258,794,498,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QKS","South East","NHS KENT AND MEDWAY INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,9169,6953,2216,0.758316,4708,2245,1102,713,401,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QE1","North West","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,8687,6788,1899,0.781397,4079,2709,827,633,439,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QR1","South West","NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,2414,1850,564,0.766362,822,1028,333,156,75,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QWE","London","NHS SOUTH WEST LONDON INTEGRATED CARE BOARD","FDS","ALL CANCERS","ALL ROUTES",,6780,5657,1123,0.834365,2840,2817,612,324,187,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QNC","Midlands","NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,44,41,3,0.931818,33,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","T6Y0W","East Of England","NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QWO","North East And Yorkshire","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,1952,1417,535,0.725922,588,829,306,163,66,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QK1","Midlands","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD","FDS","Suspected other cancer","ALL ROUTES",,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QKS","South East","NHS KENT AND MEDWAY INTEGRATED CARE BOARD","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,56,38,18,0.678571,23,15,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QNC","Midlands","NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD","FDS","Suspected sarcoma","ALL ROUTES",,15,5,10,0.333333,3,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QHM","North East And Yorkshire","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,1084,641,443,0.591328,255,386,145,179,119,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QYG","North West","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","FDS","Suspected breast cancer","ALL ROUTES",,2196,1932,264,0.879781,866,1066,198,53,13,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QJ2","Midlands","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","FDS","Suspected breast cancer","ALL ROUTES",,880,765,115,0.869318,347,418,81,25,9,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QE1","North West","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,1349,803,546,0.595255,376,427,228,187,131,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QNC","Midlands","NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,48,32,16,0.666666,15,17,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","Z9B2Z","London","NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD","FDS","Suspected head & neck cancer","ALL ROUTES",,2065,1581,484,0.765617,1158,423,237,155,92,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QYG","North West","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","FDS","Suspected head & neck cancer","ALL ROUTES",,1187,924,263,0.778433,542,382,152,55,56,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","97T","England","SOUTH EAST - H&J COMMISSIONING HUB","FDS","Suspected head & neck cancer","ALL ROUTES",,4,2,2,0.5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QRL","South East","NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,37,23,14,0.621621,13,10,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QOP","North West","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","FDS","Missing or Invalid","ALL ROUTES",,6,3,3,0.5,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QT6","South West","NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD","FDS","Suspected head & neck cancer","ALL ROUTES",,331,228,103,0.688821,158,70,46,34,23,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QK1","Midlands","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,136,62,74,0.455882,9,53,52,20,2,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QUA","Midlands","NHS BLACK COUNTRY INTEGRATED CARE BOARD","FDS","Suspected skin cancer","ALL ROUTES",,869,838,31,0.964326,603,235,15,4,12,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QHM","North East And Yorkshire","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD","FDS","Suspected other cancer","ALL ROUTES",,9,7,2,0.777777,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","T6Y0W","East Of England","NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD","FDS","Suspected skin cancer","ALL ROUTES",,1983,1740,243,0.877458,895,845,84,75,84,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QKS","South East","NHS KENT AND MEDWAY INTEGRATED CARE BOARD","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,307,280,27,0.912052,169,111,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QRL","South East","NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,432,402,30,0.930555,129,273,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0
"Commissioner","QE1","North West","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,605,355,250,0.586776,197,158,73,97,80,0,0,0,0,0,0,0,0,0,0,0,0
